2, 65536, Note_on_c, 1, 43, 112
2, 66048, Note_off_c, 1, 58, 0
2, 66048, Note_off_c, 1, 43, 0
2, 66048, Note_on_c, 1, 58, 112
2, 66304, Note_off_c, 1, 58, 0
2, 66304, Note_on_c, 1, 57, 112
2, 66560, Note_off_c, 1, 57, 0
2, 66560, Note_on_c, 1, 58, 112
2, 66816, Note_on_c, 1, 62, 112
2, 67072, Note_off_c, 1, 62, 0
2, 67072, Note_on_c, 1, 64, 112
2, 67072, Note_off_c, 1, 58, 0
2, 67072, Note_on_c, 1, 50, 112
2, 67328, Note_off_c, 1, 64, 0
2, 67328, Note_on_c, 1, 66, 112
2, 67584, Note_off_c, 1, 66, 0
2, 67584, Note_on_c, 1, 67, 112
2, 67584, Note_off_c, 1, 50, 0
2, 67584, Note_on_c, 1, 51, 112
2, 67840, Note_off_c, 1, 67, 0
2, 67840, Note_on_c, 1, 69, 112
2, 68096, Note_off_c, 1, 69, 0
2, 68096, Note_on_c, 1, 70, 112
2, 68096, Note_off_c, 1, 51, 0
2, 68096, Note_on_c, 1, 60, 112
2, 68352, Note_off_c, 1, 60, 0
2, 68352, Note_on_c, 1, 58, 112
2, 68608, Note_off_c, 1, 58, 0
2, 68608, Note_on_c, 1, 60, 112
2, 68864, Note_off_c, 1, 70, 0
2, 68864, Note_on_c, 1, 64, 112
2, 69120, Note_off_c, 1, 64, 0
2, 69120, Note_on_c, 1, 65, 112
2, 69120, Note_off_c, 1, 60, 0
2, 69120, Note_on_c, 1, 52, 112
2, 69376, Note_off_c, 1, 65, 0
2, 69376, Note_on_c, 1, 67, 112
2, 69632, Note_off_c, 1, 67, 0
2, 69632, Note_off_c, 1, 52, 0
2, 69632, Note_on_c, 1, 69, 112
2, 69632, Note_on_c, 1, 53, 112
2, 69888, Note_off_c, 1, 69, 0
2, 69888, Note_on_c, 1, 70, 112
2, 70144, Note_off_c, 1, 70, 0
2, 70144, Note_on_c, 1, 72, 112
2, 70144, Note_off_c, 1, 53, 0
2, 70144, Note_on_c, 1, 62, 112
2, 70400, Note_off_c, 1, 62, 0
2, 70400, Note_on_c, 1, 60, 112
2, 70656, Note_off_c, 1, 60, 0
2, 70656, Note_on_c, 1, 62, 112
2, 70912, Note_off_c, 1, 72, 0
2, 70912, Note_on_c, 1, 66, 112
2, 71168, Note_off_c, 1, 66, 0
2, 71168, Note_on_c, 1, 67, 112
2, 71168, Note_off_c, 1, 62, 0
2, 71168, Note_on_c, 1, 54, 112
2, 71424, Note_off_c, 1, 67, 0
2, 71424, Note_on_c, 1, 69, 112
2, 71680, Note_off_c, 1, 69, 0
2, 71680, Note_on_c, 1, 70, 112
2, 71680, Note_off_c, 1, 54, 0
2, 71680, Note_on_c, 1, 55, 112
2, 72192, Note_off_c, 1, 70, 0
2, 72192, Note_on_c, 1, 63, 112
2, 72448, Note_off_c, 1, 63, 0
2, 72448, Note_on_c, 1, 62, 112
2, 72704, Note_off_c, 1, 62, 0
2, 72704, Note_on_c, 1, 63, 112
2, 72704, Note_off_c, 1, 55, 0
2, 72960, Note_on_c, 1, 43, 112
2, 73216, Note_off_c, 1, 63, 0
2, 73216, Note_on_c, 1, 55, 112
2, 73216, Note_off_c, 1, 43, 0
2, 73216, Note_on_c, 1, 45, 112
2, 73472, Note_off_c, 1, 45, 0
2, 73472, Note_on_c, 1, 47, 112
2, 73728, Note_off_c, 1, 55, 0
2, 73728, Note_off_c, 1, 47, 0
2, 73728, Note_on_c, 1, 48, 112
2, 73984, Note_off_c, 1, 48, 0
2, 73984, Note_on_c, 1, 50, 112
2, 74240, Note_off_c, 1, 50, 0
2, 74240, Note_on_c, 1, 51, 112
2, 75008, Note_off_c, 1, 51, 0
2, 75008, Note_on_c, 1, 45, 112
2, 75264, Note_off_c, 1, 45, 0
2, 75264, Note_on_c, 1, 46, 112
2, 75520, Note_off_c, 1, 46, 0
2, 75520, Note_on_c, 1, 48, 112
2, 75776, Note_off_c, 1, 48, 0
2, 75776, Note_on_c, 1, 50, 112
2, 76032, Note_off_c, 1, 50, 0
2, 76032, Note_on_c, 1, 51, 112
2, 76288, Note_off_c, 1, 51, 0
2, 76288, Note_on_c, 1, 53, 112
2, 77056, Note_off_c, 1, 53, 0
2, 77056, Note_on_c, 1, 47, 112
2, 77312, Note_off_c, 1, 47, 0
2, 77312, Note_on_c, 1, 48, 112
2, 77568, Note_off_c, 1, 48, 0
